Date;Open;High;Low;Close;Adj Close;Volume;Variation;Operation(1=BUY,0=NONE,-1=SELL)
24/12/2020;8101,200195;8112,399902;8073,299805;8111,5;8111,5;83708200;0,469430013;0
28/12/2020;8179,299805;8192,099609;8122,200195;8155,600098;8155,600098;147457600;0,543673772;0
29/12/2020;8203,200195;8225,799805;8167;8174,799805;8174,799805;143794800;0,235417465;0
30/12/2020;8174,200195;8194,200195;8149,799805;8154,399902;8154,399902;129930500;-0,249546209;0
31/12/2020;8116,899902;8129,799805;8073,700195;8073,700195;8073,700195;82261100;-0,989646178;-1
04/01/2021;8191,799805;8207,200195;8053;8099,200195;8099,200195;213153000;0,315840313;0
05/01/2021;8052,200195;8118,100098;8037,399902;8091,5;8091,5;173796400;-0,095073523;0
06/01/2021;8179,799805;8383,700195;8134,100098;8350,299805;8350,299805;275695700;3,198415683;1
07/01/2021;8383,799805;8399,5;8274,099609;8385,799805;8385,799805;247341500;0,425134436;0
08/01/2021;8439,700195;8439,700195;8366,200195;8407,700195;8407,700195;204981400;0,26116042;0
11/01/2021;8369,200195;8411,900391;8317;8357,5;8357,5;188251800;-0,597074037;0
12/01/2021;8375,200195;8396,299805;8322,400391;8345,900391;8345,900391;207298100;-0,138792809;0
13/01/2021;8353,900391;8386,599609;8318,700195;8361,099609;8361,099609;206409700;0,182115977;0
14/01/2021;8360,900391;8394,400391;8335,900391;8372,400391;8372,400391;196757600;0,13515904;0
15/01/2021;8332,200195;8361,700195;8173,799805;8230,700195;8230,700195;251305100;-1,692467983;-1
18/01/2021;8194,700195;8259,400391;8180,700195;8254,5;8254,5;122092800;0,289158935;0
19/01/2021;8303,700195;8320,200195;8198,400391;8199;8199;162964400;-0,672360531;0
20/01/2021;8220,299805;8240,900391;8140,299805;8204,099609;8204,099609;147519500;0,062197939;0
21/01/2021;8234,5;8275,900391;8117,899902;8122,100098;8122,100098;179934200;-0,999494337;-1
22/01/2021;8072,700195;8078,100098;7971,100098;8036,399902;8036,399902;233703000;-1,055148237;-1
25/01/2021;8076,899902;8085,799805;7846;7897,299805;7897,299805;218852300;-1,730875749;-1
26/01/2021;7907,700195;8008,5;7907,700195;7964,899902;7964,899902;177642900;0,855990005;1
27/01/2021;7950,399902;7995,5;7782,5;7852,700195;7852,700195;208275300;-1,408676925;-1
28/01/2021;7767,200195;7958,899902;7713,5;7932,5;7932,5;201655300;1,016208476;1
29/01/2021;7825,799805;7882,899902;7757,299805;7757,5;7757,5;250623200;-2,206114088;-1
01/02/2021;7823;7842,299805;7779,799805;7798,200195;7798,200195;182007000;0,524656075;0
