Date;Open;High;Low;Close;Adj Close;Volume;Datetime;DiffClose;DiffClose(%);SMA_20;EMA_50;BBL_20_2.0;BBM_20_2.0;BBU_20_2.0;BBB_20_2.0;BBP_20_2.0;STOCHk_14_3_3;STOCHd_14_3_3;RSI_14;MACD_12_26_9;MACDh_12_26_9;MACDs_12_26_9;ADX_14;DMP_14;DMN_14
2004-04-02;8102,100098;8273,400391;8076,700195;8269,700195;8269,691406;169400,0;2004-04-02;171,80029299999933;2,07746700544081;7988,9650391000005;8002,28311398939;7595,695387945811;7988,9650391000005;8382,23469025419;9,845321621247045;0,8569245110525077;95,8439880406034;82,82639840209815;61,45839260720572;-8,133804795042124;39,144719456773366;-47,27852425181549;26,804804747572096;28,50797610908595;19,676645383668564
2004-04-05;8251,400391;8311,700195;8240,400391;8285,900391;8285,891602;112400,0;2004-04-05;16,200195999999778;0,19551521543266617;7984,7750489;8013,4053601466685;7606,3136066084635;7984,7750489;8363,236491191537;9,479576818978128;0,8978282969550639;98,44822839646281;92,69306908930987;62,047057472802656;13,562838682186339;48,673090347201466;-35,11025166501513;26,467434730351307;29,552154128585954;18,86160879118434
2004-04-06;8293,700195;8320,299805;8251,5;8281,799805;8281,791016;130000,0;2004-04-06;-4,100585999998657;-0,04951322292918739;7984,5300294;8023,930632493859;7606,84523285542;7984,5300294;8362,21482594458;9,460413954331667;0,8935421525034991;96,47782276525169;96,92334640077267;61,789801520634434;30,079958891613387;52,15216844530281;-22,072209553689426;26,21533341395621;28,84843414644108;18,08323925204807
2004-04-07;8292,099609;8306,5;8262,299805;8294,799805;8294,791016;98400,0;2004-04-07;13,0;0,15672469867402664;7984,625000099999;8034,552952984296;7606,629259104552;7984,625000099999;8362,620741095447;9,468090010256294;0,9102887562742896;95,36855775623677;96,76486963931711;62,323137742520565;43,71496807117546;52,629742099891914;-8,914774028716447;25,981239334446474;28,04763247972801;17,58126787782713
2004-04-08;8315,0;8421,200195;8307,799805;8390,099609;8390,09082;110800,0;2004-04-08;95,29980400000022;1,1358602214659381;7998,50998545;8048,495959102559;7584,111318078316;7998,50998545;8412,908652821685;10,36189660638075;0,9724793470423662;95,32907632368796;95,7251522817255;66,06279031705382;61,501754863468705;56,33322311374812;5,168531749720584;26,56371538597568;32,98533961098327;16,1966297404111
2004-04-13;8414,599609;8478,0;8411,900391;8444,299805;8444,291016;118600,0;2004-04-13;54,20019599999978;0,6418554202434523;8019,0949708;8064,017678549518;7561,334580945068;8019,0949708;8476,85536065493;11,416759410426684;0,964440396792253;95,84896198642537;95,51553202211672;68,00768348247553;79,06005924075362;59,113221992826425;19,946837247927192;27,442938575778832;34,74717701833093;15,294540293012252
2004-04-14;8373,599609;8396,5;8278,299805;8352,0;8351,991211;134000,0;2004-04-14;-92,29980500000056;-1,1051221863026888;8051,7399659;8075,3111029201245;7596,803047559123;8051,7399659;8506,676884240876;11,300338070220457;0,8300018332157211;91,68747426129632;94,2885041904699;61,53982532044319;84,55264877576792;51,68464922227258;32,86799955349534;26,730733070843534;31,211726923109303;21,927251865193004
2004-04-15;8352,599609;8370,400391;8293,900391;8310,400391;8310,391602;106600,0;2004-04-15;-41,59960900000078;-0,5005728610266762;8076,7249757;8084,530290687962;7622,597674514368;8076,7249757;8530,852276885631;11,245332793971306;0,7572796379890859;84,83401516883377;90,79015047218518;58,82442810890863;84,5739093883767;41,36472786790509;43,20918152047162;26,06939938768933;29,711398590543563;20,873222483553878
2004-04-16;8317,099609;8391,0;8315,0;8387,900391;8387,891602;137000,0;2004-04-16;77,5;0,9239499324903226;8098,71499035;8096,427157366866;7629,295648301046;8098,71499035;8568,134332398955;11,592440099652594;0,808024589898386;81,18879278359417;85,90342740457477;62,17311700330977;89,80909751063791;37,27993279213303;52,52916471850488;25,613391956596626;29,496581009125364;19,793652886823303
2004-04-19;8354,400391;8404,099609;8306,900391;8340,400391;8340,391602;82400,0;2004-04-19;-47,5;-0,5695170228428905;8124,7150148;8105,994735156401;7662,285536391793;8124,7150148;8587,144493208207;11,383278738167284;0,7332089391688869;78,86658791170707;81,62979862137836;59,00569670795928;89,09810133850078;29,255149295996716;59,842952042504066;25,293416743925142;28,48827762614228;18,547796495263327
